Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
1349,BEECHBORO CHRISTIAN SCHOOL,375 MARSHALL ROAD,BEECHBORO,WA,6063,PO BOX 1105,MORLEY,WA,6943,-31.85664957,115.9340083,POST,08 9377 5211,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,55,44,43,31,25,33,21,15,0,0,0,0,0,0,0,267
5696,BEECHBORO PRIMARY SCHOOL,20 KING ROAD,BEECHBORO,WA,6063,20 KING ROAD,BEECHBORO,WA,6063,-31.86780968,115.93575714,POST,08 9377 5500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,38,55,45,38,52,43,48,54,0,0,0,0,0,0,0,373
5756,BEELIAR PRIMARY SCHOOL,86 THE GRANGE,BEELIAR,WA,6164,86 THE GRANGE,BEELIAR,WA,6164,-32.13297396,115.8207228,POST,08 9437 5955,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,48,70,45,42,61,73,70,59,0,0,0,0,0,0,0,468
6057,BELDON EDUCATION SUPPORT CENTRE,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,POST,08 9402 3544,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,7,5,5,12,4,7,5,7,0,0,0,0,0,0,0,52
5674,BELDON PRIMARY SCHOOL,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,POST,08 9401 1144,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,45,49,35,41,39,37,42,42,0,0,0,0,0,0,0,330
5036,BELMAY PRIMARY SCHOOL,410 SYDENHAM STREET,CLOVERDALE,WA,6105,410 SYDENHAM STREET,CLOVERDALE,WA,6105,-31.9507814,115.94663741,E160,08 9479 1393,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,36,29,30,28,28,25,23,21,0,0,0,0,0,0,0,220
4005,BELMONT CITY COLLEGE,106 FISHER STREET,BELMONT,WA,6104,106 FISHER STREET,BELMONT,WA,6104,-31.95889136,115.93443441,E130,08 9479 2200,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,175,158,133,164,111,79,0,820
5038,BELMONT PRIMARY SCHOOL,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,-31.94467587,115.9228256,POST,08 9277 1299,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,20,14,19,14,14,20,10,22,0,0,0,0,0,0,0,133
4153,BELRIDGE SECONDARY COLLEGE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.76317587,A254,08 9408 8000,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,168,164,173,181,152,128,0,966
6091,BELRIDGE SECONDARY EDUCATION SUPPORT CENTRE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.76317587,POST,08 9408 8050,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,0,0,0,0,0,0,0,15,20,19,20,19,11,0,104
5039,BENCUBBIN PRIMARY SCHOOL,CNR MURRAY/MONGER STREETS,BENCUBBIN,WA,6477,C/- POST OFFICE,BENCUBBIN,WA,6477,-30.8076984,117.8572615,POST,08 9685 1228,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,3,4,3,1,5,5,4,4,2,0,0,0,0,0,0,31
5041,BENTLEY PRIMARY SCHOOL,15 HEDLEY STREET,BENTLEY,WA,6102,15 HEDLEY STREET,BENTLEY,WA,6102,-32.01035815,115.91156416,POST,08 6455 8000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,20,12,11,20,16,14,15,21,0,0,0,0,0,0,0,129
5799,BERTRAM PRIMARY SCHOOL,CHAMPION DRIVE,BERTRAM,WA,6167,CHAMPION DRIVE,BERTRAM,WA,6167,-32.24665386,115.843541,H225,08 9419 1762,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,140,148,143,143,118,106,112,101,0,0,0,0,0,0,0,1011
1285,BETHEL CHRISTIAN SCHOOL,BETHEL WAY,ALBANY,WA,6330,PO BOX 731,ALBANY,WA,6331,-35.00481744,117.881185,POST,08 9842 2100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,27,23,25,30,31,24,41,31,25,38,28,24,0,0,0,347
4060,BEVERLEY DISTRICT HIGH SCHOOL,20 JOHN STREET,BEVERLEY,WA,6304,20 JOHN STREET,BEVERLEY,WA,6304,-32.10031422,116.9276944,POST,08 9646 1165,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,15,15,12,15,20,15,12,22,7,6,3,8,2,2,0,154
1323,BIBLE BAPTIST CHRISTIAN ACADEMY,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,-31.87584448,116.21585466,POST,08 9572 1648,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,2,3,1,3,2,0,1,0,2,2,4,0,2,0,22
5686,BIBRA LAKE PRIMARY SCHOOL,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,-32.09409186,115.83915051,H267,08 9417 3303,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,35,40,44,37,41,37,43,41,0,0,0,0,0,0,0,318
5044,BICTON PRIMARY SCHOOL,VIEW TERRACE,BICTON,WA,6157,VIEW TERRACE,BICTON,WA,6157,-32.03272881,115.786548,G80,08 9339 3659,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,77,54,60,50,41,41,42,36,0,0,0,0,0,0,0,401
5046,BINDOON PRIMARY SCHOOL,19 LEARNERS WAY,BINDOON,WA,6502,19 LEARNERS WAY,BINDOON,WA,6502,-31.38017209,116.0971002,POST,08 9576 1097,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,27,25,27,19,20,21,20,19,0,0,0,0,0,0,0,178
5047,BINNU PRIMARY SCHOOL,LAUDER STREET,BINNU,WA,6532,C/- POST OFFICE,BINNU,WA,6532,-28.04197194,114.6755891,POST,08 9936 1017,MIDWEST,Primary Schools,PRIMARY SCHOOLS,3,3,1,2,4,4,5,2,0,0,0,0,0,0,0,24
1328,BIRLIRR NGAWIYIWU CATHOLIC SCHOOL - YARUMAN,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,PMB3 RINGER SOAK,VIA KUNUNURRA,WA,6743,-18.794047,128.615847,POST,08 9168 8720,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,4,2,5,6,4,7,3,5,0,0,0,0,0,0,0,36
5808,BLETCHLEY PARK PRIMARY SCHOOL,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,-32.10259536,115.9462328,F315,08 9394 0955,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,136,139,129,145,125,120,125,137,0,0,0,0,0,0,0,1056
1580,BLUE GUM MONTESSORI SCHOOL INC,11 HOPE ROAD,BIBRA LAKE,WA,6163,PO BOX 2325,KARDINYA,WA,6163,-32.08519543,115.83855304,POST,08 9417 4060,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,80,37,29,26,20,15,15,7,0,0,0,0,0,0,0,229
5049,BLUFF POINT PRIMARY SCHOOL,18 MITCHELL STREET,BLUFF POINT,WA,6530,PO BOX 7166,GERALDTON PO,WA,6531,-28.7403527,114.62158342,POST,08 9923 1278,MIDWEST,Primary Schools,PRIMARY SCHOOLS,37,31,33,41,45,29,45,38,0,0,0,0,0,0,0,299
4061,BODDINGTON DISTRICT HIGH SCHOOL,25 POLLARD STREET,BODDINGTON,WA,6390,25 POLLARD STREET,BODDINGTON,WA,6390,-32.80157748,116.46708797,POST,08 9883 8106,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,36,25,21,24,31,36,37,28,21,18,11,4,0,0,0,292
1593,BOLD PARK COMMUNITY SCHOOL,61-63 POWIS STREET,WEMBLEY,WA,6014,PO BOX 2085,CHURCHLANDS,WA,6018,-31.92384064,115.82318472,POST,08 9387 5050,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,71,33,36,26,17,15,16,10,9,9,9,10,6,7,0,274
5052,BOLGART PRIMARY SCHOOL,28 SMITH STREET,BOLGART,WA,6568,28 SMITH STREET,BOLGART,WA,6568,-31.27358225,116.51086056,POST,08 9627 5245,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,4,2,5,5,2,3,8,4,0,0,0,0,0,0,0,33
5053,BOORAGOON PRIMARY SCHOOL,10 CLEMENTS ROAD,BOORAGOON,WA,6154,10 CLEMENTS ROAD,BOORAGOON,WA,6154,-32.03553443,115.82645949,POST,08 9317 2133,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,58,46,46,54,47,61,54,47,0,0,0,0,0,0,0,413
5054,BORDEN PRIMARY SCHOOL,STONE STREET,BORDEN,WA,6338,STONE STREET,BORDEN,WA,6338,-34.07290497,118.2630312,POST,08 9828 1031,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,2,2,5,0,4,1,5,1,0,0,0,0,0,0,0,20
5055,BOULDER PRIMARY SCHOOL,LANE STREET,BOULDER,WA,6432,LOCKED BAG 1,BOULDER,WA,6432,-30.78003681,121.4875325,POST,08 9093 1295,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,30,39,35,41,43,46,37,40,0,0,0,0,0,0,0,311
5058,BOYANUP PRIMARY SCHOOL,45 THOMAS STREET,BOYANUP,WA,6237,45 THOMAS STREET,BOYANUP,WA,6237,-33.48596223,115.7308445,POST,08 9731 5111,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,15,14,11,19,17,13,11,14,0,0,0,0,0,0,0,114
5718,BOYARE PRIMARY SCHOOL,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,-31.85724948,115.87342065,B188,08 9249 3440,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,35,49,40,32,54,39,40,32,0,0,0,0,0,0,0,321
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,77 BARRON STREET,BOYUP BROOK,WA,6244,77 BARRON STREET,BOYUP BROOK,WA,6244,-33.83634699,116.3913376,POST,08 9765 0000,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,15,17,11,9,17,12,14,10,13,13,14,6,0,0,0,151
5638,BRAESIDE PRIMARY SCHOOL,CARINYA GARDENS,KATANNING,WA,6317,CARINYA GARDENS,KATANNING,WA,6317,-33.679,117.56,POST,08 9821 2328,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,26,31,29,32,24,20,22,28,0,0,0,0,0,0,0,212
5624,BRAMFIELD PARK PRIMARY SCHOOL,YULE STREET,MADDINGTON,WA,6109,YULE STREET,MADDINGTON,WA,6109,-32.04680274,115.9950359,POST,08 9459 6401,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,40,47,30,37,34,32,26,31,0,0,0,0,0,0,0,277
5060,BREMER BAY PRIMARY SCHOOL,GARNETT ROAD,BREMER BAY,WA,6338,GARNETT ROAD,BREMER BAY,WA,6338,-34.393283,119.37476,POST,08 9837 4010,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,5,4,4,1,3,2,3,4,0,0,0,0,0,0,0,26
5061,BRENTWOOD PRIMARY SCHOOL,2 DAWSON ROAD,BRENTWOOD,WA,6153,2 DAWSON ROAD,BRENTWOOD,WA,6153,-32.04149754,115.84717702,G250,08 9364 2709,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,44,33,43,50,43,39,48,33,0,0,0,0,0,0,0,333
4007,BRIDGETOWN HIGH SCHOOL,58 STEERE STREET,BRIDGETOWN,WA,6255,LOCKED BAG 1,BRIDGETOWN,WA,6255,-33.95993882,116.14209068,POST,08 9761 0100,SOUTH WEST,High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,57,45,55,33,0,0,0,190
5062,BRIDGETOWN PRIMARY SCHOOL,178 ROE STREET,BRIDGETOWN,WA,6255,178 ROE STREET,BRIDGETOWN,WA,6255,-33.95485467,116.1407977,POST,08 9761 1102,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,24,29,24,33,37,37,43,41,0,0,0,0,0,0,0,268
1453,BRIGHTON CATHOLIC PRIMARY SCHOOL,1051 CONNOLLY DRIVE,BUTLER,WA,6036,PO BOX 350,QUINNS ROCKS,WA,6030,-31.65368589,115.7121324,POST,08 9562 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,56,55,58,59,61,60,60,61,0,0,0,0,0,0,0,470
5586,BROOKMAN PRIMARY SCHOOL,34 BROOKMAN AVENUE,LANGFORD,WA,6147,34 BROOKMAN AVENUE,LANGFORD,WA,6147,-32.03670459,115.93907265,F400,08 9458 5542,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,38,44,45,29,35,43,53,35,0,0,0,0,0,0,0,322
4063,BROOKTON DISTRICT HIGH SCHOOL,20 TILLER STREET,BROOKTON,WA,6306,20 TILLER STREET,BROOKTON,WA,6306,-32.37207392,117.00868168,POST,08 9642 5000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,17,13,12,23,22,16,21,12,15,6,4,4,0,0,0,165
5839,BROOME NORTH PRIMARY SCHOOL,100 TANAMI DRIVE,BROOME,WA,6725,PO BOX 5996,BROOME,WA,6725,-17.9266374,122.2301416,POST,08 9195 3000,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,40,42,35,37,21,30,32,27,0,0,0,0,0,0,0,264
5712,BROOME PRIMARY SCHOOL,WELD STREET,BROOME,WA,6725,PO BOX 1744,BROOME,WA,6725,-17.96120109,122.2379626,POST,08 9192 1352,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,39,49,54,44,50,62,51,36,0,0,0,0,0,0,0,385
4064,BROOME SENIOR HIGH SCHOOL,FREDERICK STREET,BROOME,WA,6725,PO BOX 1316,BROOME,WA,6725,-17.95614273,122.2323264,POST,08 9195 3100,KIMBERLEY,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,176,145,149,138,109,102,0,819
5065,BROOMEHILL PRIMARY SCHOOL,HASSELL STREET,BROOMEHILL,WA,6318,C/- POST OFFICE,BROOMEHILL,WA,6318,-33.84507375,117.6342811,POST,08 9824 1250,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,7,7,11,7,9,6,4,5,0,0,0,0,0,0,0,56
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,-31.87363474,118.14766266,POST,08 9061 1237,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,13,11,15,9,18,18,10,13,9,10,11,5,0,0,0,142
5067,BRUNSWICK JUNCTION PRIMARY SCHOOL,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,-33.2517339,115.8341389,POST,08 9726 1142,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,9,7,7,5,11,9,5,9,0,0,0,0,0,0,0,62
5574,BULL CREEK PRIMARY SCHOOL,32 HARDY STREET,BULL CREEK,WA,6149,32 HARDY STREET,BULL CREEK,WA,6149,-32.06013661,115.8610064,POST,08 6216 4400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,39,42,53,56,37,42,48,44,0,0,0,0,0,0,0,361
4066,BULLSBROOK COLLEGE,CHITTERING ROAD,BULLSBROOK,WA,6084,CHITTERING ROAD,BULLSBROOK,WA,6084,-31.66171848,116.033179,POST,08 9571 1220,NORTH METROPOLITAN,K-12 SCHOOLS,K-12 SCHOOLS,37,57,77,91,77,79,87,73,90,109,74,114,78,63,0,1106
8039,BULLSBROOK COMMUNITY KINDERGARTEN,25 CAPORN STREET,EAST BULLSBROOK,WA,6084,PO BOX 525,BULLSBROOK,WA,6084,-31.66245045,116.0303767,POST,08 9571 1392,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,5 ALLEN ROAD,GELORUP,WA,6230,PO BOX 1198,BUNBURY,WA,6231,-33.404668,115.63864,POST,08 9722 6000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,19,19,27,26,25,38,50,43,87,95,92,95,98,93,0,807
1029,BUNBURY CATHOLIC COLLEGE,LOT 4 RODSTED STREET,BUNBURY,WA,6230,PO BOX 414,BUNBURY,WA,6231,-33.34342203,115.6614239,POST,08 9721 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,282,254,250,252,183,193,0,1414
1454,BUNBURY JOHN CALVIN SCHOOL,CNR OF VITTORIA & STH WESTERN HIGHWAY,BUNBURY,WA,6230,PO BOX 939,BUNBURY,WA,6230,-33.34921029,115.6816771,POST,08 9726 2038,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,3,12,4,13,8,14,9,0,0,0,0,0,0,0,63
5070,BUNBURY PRIMARY SCHOOL,2-18 LOVEGROVE AVENUE,BUNBURY,WA,6230,PO BOX 1908,BUNBURY,WA,6231,-33.33305655,115.6381042,POST,08 9721 2660,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,44,53,58,48,55,56,61,57,0,0,0,0,0,0,0,432
1521,BUNBURY REGIONAL COMMUNITY COLLEGE,"SOUTH REGIONAL TAFE, ROBERTSON ROAD",BUNBURY,WA,6230,PO BOX 1224,BUNBURY,WA,6230,-33.365301,115.656897,UNKNOWN,0459 915 803 ,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,BUNBURY SENIOR HIGH SCHOOL,10-44 HAIG CRESCENT,BUNBURY,WA,6230,10-44 HAIG CRESCENT,BUNBURY,WA,6230,-33.32746917,115.6326077,POST,08 9781 2500,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,160,165,171,164,154,107,0,921
5508,BUNGAREE PRIMARY SCHOOL,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,-32.29110842,115.73782372,H130,08 9528 2200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,34,36,34,37,35,35,33,27,0,0,0,0,0,0,0,271
6031,BURBRIDGE SCHOOL,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.86197527,POST,08 9342 1633,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,1,2,1,1,5,5,7,7,8,4,5,4,4,6,0,60
5591,BURRENDAH PRIMARY SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.05988334,115.8805782,POST,08 9266 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,60,64,74,67,72,96,97,99,0,0,0,0,0,0,0,629
5715,BURRINGURRAH REMOTE COMMUNITY SCHOOL,BURRINGURRAH COMMUNITY,MOUNT JAMES,WA,6642,MOUNT JAMES LOCKED BAG,MEEKATHARRA,WA,6642,-24.651178,116.932686,POST,08 9943 0622,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS,7,5,6,5,4,2,3,1,2,1,3,4,3,4,0,50
5076,BUSSELTON PRIMARY SCHOOL,AVOCET BOULEVARD,BUSSELTON,WA,6280,AVOCET BOULEVARD,BUSSELTON,WA,6280,-33.63955416,115.3763212,POST,08 9754 2544,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,39,37,31,44,37,31,37,30,0,0,0,0,0,0,0,286
4009,BUSSELTON SENIOR HIGH SCHOOL,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,-33.6575772,115.3250971,POST,08 9754 9333,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,127,113,112,103,111,96,0,662
4191,BUTLER COLLEGE,15 MCCORMACK BOULEVARD,BUTLER,WA,6036,PO BOX 317,QUINNS ROCKS,WA,6030,-31.65166367,115.70870076,A275,08 9561 4200,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,352,344,328,305,280,231,0,1840
5783,BUTLER PRIMARY SCHOOL,30 TOLLESBURY AVE,BUTLER,WA,6036,PO BOX 339,QUINNS ROCKS,WA,6030,-31.6461099,115.70273635,A273A,08 9562 1804,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,74,76,79,101,95,106,114,117,0,0,0,0,0,0,0,762
8313,BYFORD COMMUNITY KINDERGARTEN,49 PARK ROAD,BYFORD,WA,6122,49 PARK ROAD,BYFORD,WA,6122,-32.21674443,116.0124505,POST,08 9525 1125,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1435,BYFORD JOHN CALVIN SCHOOL,30 SOLDIERS ROAD,BYFORD,WA,6122,PO BOX 30,BYFORD,WA,6122,-32.22411516,116.00571462,POST,08 9525 0261,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,33,29,19,22,28,23,28,30,0,0,0,0,0,0,0,212
5078,BYFORD PRIMARY SCHOOL,36 CLIFTON STREET,BYFORD,WA,6122,36 CLIFTON STREET,BYFORD,WA,6122,-32.21943768,116.01219529,POST,08 9525 1337,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,8,41,37,44,43,57,58,45,0,0,0,0,0,0,0,333
4193,BYFORD SECONDARY COLLEGE,57 ABERNETHY ROAD,BYFORD,WA,6122,57 ABERNETHY ROAD,BYFORD,WA,6122,-32.22343162,116.00187931,POST,08 9550 6100,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,218,251,223,196,139,0,0,1027
5705,CABLE BEACH PRIMARY SCHOOL,DAKAS STREET,BROOME,WA,6725,PO BOX 1453,BROOME,WA,6725,-17.95879062,122.2164767,POST,08 9193 5644,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,53,54,64,57,57,42,51,42,0,0,0,0,0,0,0,420
5079,CADOUX PRIMARY SCHOOL,JAMES STREET,CADOUX,WA,6466,PO BOX 29,CADOUX,WA,6466,-30.77070399,117.1366031,POST,08 9673 1056,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,1,3,3,1,6,4,1,0,0,0,0,0,0,0,0,19
5800,CALADENIA PRIMARY SCHOOL,89 FRASER ROAD NORTH,CANNING VALE,WA,6155,89 FRASER ROAD NORTH,CANNING VALE,WA,6155,-32.07496451,115.93272895,F333,08 9456 1144,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,83,109,99,119,95,113,105,73,0,0,0,0,0,0,0,796
5080,CALINGIRI PRIMARY SCHOOL,18 CAVELL STREET,CALINGIRI,WA,6569,18 CAVELL STREET,CALINGIRI,WA,6569,-31.08771855,116.4520184,POST,08 9628 7030,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,5,2,6,4,4,4,4,3,0,0,0,0,0,0,0,32
5081,CALISTA PRIMARY SCHOOL,1 CHILCOTT STREET,CALISTA,WA,6167,PO BOX 457,KWINANA,WA,6966,-32.24514843,115.8106046,POST,08 9419 2355,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,78,62,63,64,66,64,57,55,0,0,0,0,0,0,0,509
5533,CAMBOON PRIMARY SCHOOL,FORDER ROAD,NORANDA,WA,6062,FORDER ROAD,NORANDA,WA,6062,-31.87744461,115.8910542,B360,08 9276 5832,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,38,52,41,44,46,53,52,47,0,0,0,0,0,0,0,373
5777,CAMPBELL PRIMARY SCHOOL,CAMPBELL ROAD,CANNING VALE,WA,6155,CAMPBELL ROAD,CANNING VALE,WA,6155,-32.08812075,115.9307582,F332,08 9456 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,120,79,102,90,93,93,97,103,0,0,0,0,0,0,0,777
4500,CANNING COLLEGE,MARQUIS STREET,BENTLEY,WA,6102,PO BOX 1148,BENTLEY DC,WA,6983,-32.00942925,115.8971202,POST,08 9351 5600,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,0,0,0,1,191,269,106,567
4174,CANNING VALE COLLEGE,26 DUMBARTON ROAD,CANNING VALE,WA,6155,26 DUMBARTON ROAD,CANNING VALE,WA,6155,-32.08291838,115.92278383,F337,08 9334 9000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,284,280,281,296,243,271,0,1655
6089,CANNING VALE EDUCATION SUPPORT CENTRE,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,F336,08 9455 7500,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,11,8,3,3,5,5,10,4,0,0,0,0,0,0,0,49
5735,CANNING VALE PRIMARY SCHOOL,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,POST,08 9455 4788,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,41,58,63,77,61,63,66,72,0,0,0,0,0,0,0,501
4169,CANNINGTON COMMUNITY COLLEGE,147 WHARF STREET,CANNINGTON,WA,6107,147 WHARF STREET,CANNINGTON,WA,6107,-32.013947,115.93708138,F80,08 9351 2400,SOUTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS,40,44,43,44,27,40,36,28,113,94,113,115,0,0,0,737
6083,CANNINGTON COMMUNITY EDUCATION SUPPORT CENTRE,147 WHARF STREET,CANNINGTON,WA,6107,147 WHARF STREET,CANNINGTON,WA,6107,-32.013947,115.93708138,POST,08 9351 2480,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,0,0,0,0,0,0,0,0,13,9,17,13,22,27,0,101
4178,CAPE NATURALISTE COLLEGE,30 YEBBLE DRIVE,VASSE,WA,6280,30 YEBBLE DRIVE,VASSE,WA,6280,-33.67693545,115.24388907,POST,08 9746 3500,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,0,0,0,0,0,0,0,0,123,132,147,123,110,76,0,711
5086,CAPEL PRIMARY SCHOOL,21 BARLEE ROAD,CAPEL,WA,6271,21 BARLEE ROAD,CAPEL,WA,6271,-33.55724062,115.56474868,POST,08 9727 2183,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,42,49,49,54,38,55,48,46,0,0,0,0,0,0,0,381
